決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:歳入総額,002:歳出総額,003:歳入歳出差引,004:翌年度に繰り越すべき財源,005:実質収支,006:単年度収支,007:積立金,008:繰上償還金,009:積立金取崩し額,010:実質単年度収支
2022,61,298085,奈良県,老人福祉施設三室園組合,6,2,決算収支の状況,1,令和4年度,303332,264291,39041,0,39041,10762,47,0,0,10809
2022,61,298093,奈良県,奈良県葛城地区清掃事務組合,6,2,決算収支の状況,1,令和4年度,1333503,1333503,0,0,0,0,7397,0,10514,-3117
2022,61,298107,奈良県,宇陀衛生一部事務組合,6,2,決算収支の状況,1,令和4年度,341890,170103,171787,166760,5027,-1148,6182,0,0,5034
2022,61,298131,奈良県,奥山組合,7,2,決算収支の状況,1,令和4年度,0,0,0,0,0,0,0,0,0,0
2022,61,298140,奈良県,青葉山組合,7,2,決算収支の状況,1,令和4年度,0,0,0,0,0,0,0,0,0,0
2022,61,298166,奈良県,神野山組合,7,2,決算収支の状況,1,令和4年度,0,0,0,0,0,0,0,0,0,0
2022,61,298182,奈良県,奈良県市町村総合事務組合,6,2,決算収支の状況,1,令和4年度,4286249,4270458,15791,0,15791,2207,0,0,0,2207
2022,61,298239,奈良県,上・下北山衛生一部事務組合,6,2,決算収支の状況,1,令和4年度,133017,107696,25321,0,25321,4103,0,0,0,4103
2022,61,298280,奈良県,香芝・王寺環境施設組合,6,2,決算収支の状況,1,令和4年度,4806798,4752188,54610,0,54610,21043,0,0,0,21043
2022,61,298310,奈良県,王寺周辺広域休日応急診療施設組合,6,2,決算収支の状況,1,令和4年度,202924,174698,28226,0,28226,6344,14600,0,19205,1739
2022,61,298344,奈良県,吉野広域行政組合,6,2,決算収支の状況,1,令和4年度,427071,365088,61983,0,61983,1135,12003,0,15642,-2504
2022,61,298352,奈良県,山辺環境衛生組合,6,2,決算収支の状況,1,令和4年度,123059,120455,2604,0,2604,-2529,1,0,840,-3368
2022,61,298361,奈良県,曽爾御杖行政一部事務組合,6,2,決算収支の状況,1,令和4年度,31936,30812,1124,0,1124,-380,0,0,0,-380
2022,61,298433,奈良県,南和広域衛生組合,6,2,決算収支の状況,1,令和4年度,397629,381632,15997,0,15997,2177,0,0,0,2177
2022,61,298441,奈良県,東宇陀環境衛生組合,6,2,決算収支の状況,1,令和4年度,194924,188760,6164,0,6164,-5300,1,0,0,-5299
2022,61,298450,奈良県,奈良広域水質検査センター組合,6,2,決算収支の状況,1,令和4年度,119393,112731,6662,0,6662,-420,56,0,20000,-20364
2022,61,298468,奈良県,飛鳥広域行政事務組合,6,2,決算収支の状況,1,令和4年度,12087,7947,4140,0,4140,-6514,0,0,0,-6514
2022,61,298484,奈良県,桜井宇陀広域連合,6,2,決算収支の状況,1,令和4年度,82680,66136,16544,0,16544,3588,0,0,0,3588
2022,61,298492,奈良県,静香苑環境施設組合,6,2,決算収支の状況,1,令和4年度,176024,160873,15151,0,15151,4881,5138,0,8690,1329
2022,61,298506,奈良県,奈良県住宅新築資金等貸付金回収管理組合,6,2,決算収支の状況,1,令和4年度,128004,124253,3751,0,3751,-748,0,0,0,-748
2022,61,298514,奈良県,奈良県後期高齢者医療広域連合,7,2,決算収支の状況,1,令和4年度,401300,375746,25554,0,25554,-19030,270705,0,0,251675
2022,61,298522,奈良県,やまと広域環境衛生事務組合,6,2,決算収支の状況,1,令和4年度,1008286,990149,18137,18137,0,0,104070,0,88104,15966
2022,61,298549,奈良県,奈良県広域消防組合,6,2,決算収支の状況,1,令和4年度,14719274,14003508,715766,8387,707379,-147329,101849,0,135118,-180598
2022,61,298557,奈良県,山辺・県北西部広域環境衛生組合,6,2,決算収支の状況,1,令和4年度,805741,774392,31349,0,31349,2549,1,0,0,2550
2022,61,298565,奈良県,さくら広域環境衛生組合,6,2,決算収支の状況,1,令和4年度,2467012,2401070,65942,0,65942,-62986,0,0,0,-62986
2022,61,298573,奈良県,まほろば環境衛生組合,6,2,決算収支の状況,1,令和4年度,495773,485061,10712,2970,7742,-5481,6975,0,0,1494
2022,61,302015,和歌山県,和歌山市,8,2,決算収支の状況,1,令和4年度,166962820,165044024,1918796,362377,1556419,-862427,3186824,100,0,2324497
2022,61,302023,和歌山県,海南市,4,2,決算収支の状況,1,令和4年度,26918329,26089863,828466,177272,651194,-110903,7715,0,0,-103188
2022,61,302031,和歌山県,橋本市,4,2,決算収支の状況,1,令和4年度,30416414,29394881,1021533,97168,924365,-421580,2815,15376,0,-403389
2022,61,302040,和歌山県,有田市,4,2,決算収支の状況,1,令和4年度,26369033,25652518,716515,17469,699046,241967,191,0,0,242158
2022,61,302058,和歌山県,御坊市,4,2,決算収支の状況,1,令和4年度,17878652,16590903,1287749,24956,1262793,231091,751050,0,0,982141
2022,61,302066,和歌山県,田辺市,4,2,決算収支の状況,1,令和4年度,46825370,44091563,2733807,626859,2106948,-222186,296,8026,0,-213864
2022,61,302074,和歌山県,新宮市,4,2,決算収支の状況,1,令和4年度,20632797,19060712,1572085,33884,1538201,15230,200000,722426,0,937656
2022,61,302082,和歌山県,紀の川市,4,2,決算収支の状況,1,令和4年度,33433239,31893017,1540222,495443,1044779,-71053,557563,0,0,486510
2022,61,302091,和歌山県,岩出市,4,2,決算収支の状況,1,令和4年度,20605830,19908046,697784,194730,503054,976,431112,159047,337222,253913
2022,61,303046,和歌山県,紀美野町,5,2,決算収支の状況,1,令和4年度,8967205,8420769,546436,149402,397034,-317133,357372,320500,386081,-25342
2022,61,303411,和歌山県,かつらぎ町,5,2,決算収支の状況,1,令和4年度,11230273,10589676,640597,309048,331549,-44515,188444,0,117500,26429
2022,61,303437,和歌山県,九度山町,5,2,決算収支の状況,1,令和4年度,4285217,4114561,170656,22833,147823,69317,55,0,0,69372
2022,61,303445,和歌山県,高野町,5,2,決算収支の状況,1,令和4年度,5740564,5523590,216974,25517,191457,64422,12320,0,16365,60377
2022,61,303615,和歌山県,湯浅町,5,2,決算収支の状況,1,令和4年度,11872148,11445509,426639,77755,348884,-112084,242125,0,0,130041
2022,61,303623,和歌山県,広川町,5,2,決算収支の状況,1,令和4年度,5564344,5373275,191069,53838,137231,47113,2628,0,0,49741
2022,61,303666,和歌山県,有田川町,5,2,決算収支の状況,1,令和4年度,17157124,16551124,606000,229010,376990,-95451,4532,3611,0,-87308
2022,61,303810,和歌山県,美浜町,5,2,決算収支の状況,1,令和4年度,5550187,5347508,202679,27133,175546,-160770,482227,0,180000,141457
2022,61,303828,和歌山県,日高町,5,2,決算収支の状況,1,令和4年度,5271788,4882958,388830,15192,373638,-5121,77686,0,174681,-102116
2022,61,303836,和歌山県,由良町,5,2,決算収支の状況,1,令和4年度,4508528,4307190,201338,8519,192819,-99490,82056,0,0,-17434
2022,61,303909,和歌山県,印南町,5,2,決算収支の状況,1,令和4年度,7046240,6823069,223171,39996,183175,-20214,109465,0,0,89251
2022,61,303917,和歌山県,みなべ町,5,2,決算収支の状況,1,令和4年度,9956971,8892605,1064366,196812,867554,-140863,324,0,0,-140539
2022,61,303925,和歌山県,日高川町,5,2,決算収支の状況,1,令和4年度,9911790,9665350,246440,32940,213500,-22574,9898,0,15000,-27676
2022,61,304018,和歌山県,白浜町,5,2,決算収支の状況,1,令和4年度,13841656,13201021,640635,51423,589212,118013,240917,0,0,358930
2022,61,304042,和歌山県,上富田町,5,2,決算収支の状況,1,令和4年度,7740587,7542262,198325,11410,186915,-143720,625,0,0,-143095
2022,61,304069,和歌山県,すさみ町,5,2,決算収支の状況,1,令和4年度,4846226,4744471,101755,2770,98985,-9276,90000,0,0,80724
2022,61,304212,和歌山県,那智勝浦町,5,2,決算収支の状況,1,令和4年度,10302896,10088680,214216,34649,179567,-13085,210113,0,0,197028
2022,61,304221,和歌山県,太地町,5,2,決算収支の状況,1,令和4年度,4232340,4084455,147885,17509,130376,-709,200000,0,200000,-709
2022,61,304247,和歌山県,古座川町,5,2,決算収支の状況,1,令和4年度,3914605,3449890,464715,57815,406900,-143076,473,0,0,-142603
2022,61,304271,和歌山県,北山村,5,2,決算収支の状況,1,令和4年度,2794517,2672820,121697,24765,96932,45373,73007,0,0,118380
2022,61,304280,和歌山県,串本町,5,2,決算収支の状況,1,令和4年度,12220704,11895206,325498,94141,231357,-188037,243120,0,145932,-90849
2022,61,308013,和歌山県,和歌山県市町村総合事務組合,6,2,決算収支の状況,1,令和4年度,5965648,5265683,699965,0,699965,162145,0,0,500,161645
2022,61,308072,和歌山県,那賀児童福祉施設組合,6,2,決算収支の状況,1,令和4年度,72865,71384,1481,0,1481,-308,0,0,0,-308
2022,61,308102,和歌山県,那賀広域事務組合,6,2,決算収支の状況,1,令和4年度,9395,8483,912,0,912,145,0,0,0,145
2022,61,308111,和歌山県,那賀衛生環境整備組合,6,2,決算収支の状況,1,令和4年度,326317,320071,6246,0,6246,1914,0,0,0,1914
2022,61,308137,和歌山県,橋本伊都衛生施設組合,6,2,決算収支の状況,1,令和4年度,183874,183318,556,0,556,-2069,1,0,0,-2068
2022,61,308145,和歌山県,伊都郡町村及び橋本市老人福祉施設事務組合,6,2,決算収支の状況,1,令和4年度,779959,746182,33777,0,33777,4287,15000,0,0,19287
2022,61,308161,和歌山県,有田衛生施設事務組合,6,2,決算収支の状況,1,令和4年度,610867,555957,54910,0,54910,-976,0,0,0,-976
2022,61,308170,和歌山県,有田聖苑事務組合,6,2,決算収支の状況,1,令和4年度,74680,68206,6474,0,6474,-13,0,0,0,-13
2022,61,308251,和歌山県,御坊市日高川町中学校組合,6,2,決算収支の状況,1,令和4年度,82972,77967,5005,375,4630,-3399,0,0,0,-3399
2022,61,308293,和歌山県,御坊日高老人福祉施設事務組合,6,2,決算収支の状況,1,令和4年度,462312,448255,14057,0,14057,-1500,0,0,43918,-45418
2022,61,308412,和歌山県,紀南地方老人福祉施設組合,6,2,決算収支の状況,1,令和4年度,374955,337481,37474,0,37474,15613,365,0,2856,13122
2022,61,308447,和歌山県,富田川治水組合,6,2,決算収支の状況,1,令和4年度,12053,10917,1136,0,1136,-847,0,0,0,-847
2022,61,308455,和歌山県,串本町古座川町衛生施設事務組合,6,2,決算収支の状況,1,令和4年度,495125,487686,7439,0,7439,-865,0,0,0,-865
2022,61,308463,和歌山県,大辺路衛生施設組合,6,2,決算収支の状況,1,令和4年度,101910,99764,2146,0,2146,879,0,0,0,879
2022,61,308480,和歌山県,紀南学園事務組合,6,2,決算収支の状況,1,令和4年度,349863,346685,3178,0,3178,711,27575,0,67395,-39109
2022,61,308501,和歌山県,紀南環境衛生施設事務組合,6,2,決算収支の状況,1,令和4年度,262226,241868,20358,0,20358,6943,32,0,0,6975
2022,61,308510,和歌山県,東牟婁郡町村新宮市老人福祉施設事務組合,6,2,決算収支の状況,1,令和4年度,104228,102790,1438,0,1438,1207,0,0,5000,-3793
2022,61,308561,和歌山県,那智勝浦町太地町環境衛生施設一部事務組合,6,2,決算収支の状況,1,令和4年度,114975,114975,0,0,0,0,0,0,0,0
2022,61,308617,和歌山県,紀南地方児童福祉施設組合,6,2,決算収支の状況,1,令和4年度,49387,42779,6608,0,6608,-2138,7526,0,0,5388
2022,61,308633,和歌山県,新宮周辺広域市町村圏事務組合,6,2,決算収支の状況,1,令和4年度,7254,6516,738,0,738,-260,0,0,0,-260
2022,61,308641,和歌山県,御坊広域行政事務組合,6,2,決算収支の状況,1,令和4年度,2575314,2451828,123486,0,123486,-19307,0,0,0,-19307
2022,61,308668,和歌山県,田辺周辺広域市町村圏組合,6,2,決算収支の状況,1,令和4年度,146417,109316,37101,0,37101,13875,0,0,0,13875
2022,61,308684,和歌山県,上大中清掃施設組合,6,2,決算収支の状況,1,令和4年度,129479,126846,2633,0,2633,-8766,0,0,0,-8766
2022,61,308722,和歌山県,有田郡老人福祉施設事務組合,6,2,決算収支の状況,1,令和4年度,261975,257136,4839,0,4839,-2660,0,0,7800,-10460
2022,61,308773,和歌山県,那賀消防組合,6,2,決算収支の状況,1,令和4年度,1390247,1378412,11835,0,11835,-30137,0,0,0,-30137
2022,61,308781,和歌山県,那賀休日急患診療所経営事務組合,6,2,決算収支の状況,1,令和4年度,30273,29147,1126,0,1126,-1247,0,0,0,-1247
2022,61,308803,和歌山県,有田周辺広域圏事務組合,6,2,決算収支の状況,1,令和4年度,2774031,2728672,45359,0,45359,-32784,62876,0,0,30092
2022,61,308811,和歌山県,田辺市周辺衛生施設組合,6,2,決算収支の状況,1,令和4年度,284659,273287,11372,0,11372,-4127,0,0,0,-4127
2022,61,308838,和歌山県,伊都郡町村及び橋本市児童福祉施設事務組合,6,2,決算収支の状況,1,令和4年度,56062,50189,5873,0,5873,2236,1,0,3000,-763
2022,61,308846,和歌山県,富田川衛生施設組合,6,2,決算収支の状況,1,令和4年度,234831,222827,12004,0,12004,2724,0,0,0,2724
2022,61,308862,和歌山県,海南海草環境衛生施設組合,6,2,決算収支の状況,1,令和4年度,1573036,1538219,34817,0,34817,-33630,0,0,0,-33630
2022,61,308871,和歌山県,伊都消防組合,6,2,決算収支の状況,1,令和4年度,555624,552204,3420,0,3420,-13757,0,0,0,-13757
2022,61,308889,和歌山県,湯浅広川消防組合,6,2,決算収支の状況,1,令和4年度,475694,460041,15653,0,15653,3712,0,0,0,3712
2022,61,308897,和歌山県,五色台広域施設組合,6,2,決算収支の状況,1,令和4年度,207215,197209,10006,0,10006,2774,0,0,0,2774
2022,61,308901,和歌山県,日高広域消防事務組合,6,2,決算収支の状況,1,令和4年度,925243,910892,14351,0,14351,-5715,19664,0,18658,-4709
2022,61,308935,和歌山県,橋本周辺広域市町村圏組合,6,2,決算収支の状況,1,令和4年度,1472923,1328162,144761,0,144761,14931,1086,0,31827,-15810
2022,61,308943,和歌山県,和歌山地方税回収機構,6,2,決算収支の状況,1,令和4年度,123803,113036,10767,0,10767,-4730,0,0,0,-4730
2022,61,308951,和歌山県,和歌山県後期高齢者医療広域連合,7,2,決算収支の状況,1,令和4年度,116294,109845,6449,0,6449,-2824,9276,0,14473,-8021
2022,61,308960,和歌山県,和歌山県住宅新築資金等貸付金回収管理組合,6,2,決算収支の状況,1,令和4年度,219850,207898,11952,0,11952,-6617,13105,0,13832,-7344
2022,61,308978,和歌山県,紀の海広域施設組合,6,2,決算収支の状況,1,令和4年度,848665,830361,18304,0,18304,1120,0,0,0,1120
2022,61,308986,和歌山県,紀南環境広域施設組合,6,2,決算収支の状況,1,令和4年度,186791,175483,11308,2990,8318,90,0,0,0,90
2022,61,312011,鳥取県,鳥取市,8,2,決算収支の状況,1,令和4年度,115319398,112370924,2948474,260485,2687989,-378904,236589,0,0,-142315
2022,61,312029,鳥取県,米子市,3,2,決算収支の状況,1,令和4年度,79703899,78149140,1554759,402944,1151815,-429354,389841,0,30025,-69538
2022,61,312037,鳥取県,倉吉市,4,2,決算収支の状況,1,令和4年度,32257636,31093008,1164628,274367,890261,-69918,480127,0,0,410209
2022,61,312045,鳥取県,境港市,4,2,決算収支の状況,1,令和4年度,20333414,19665830,667584,147075,520509,30027,0,1737,0,31764
2022,61,313025,鳥取県,岩美町,5,2,決算収支の状況,1,令和4年度,7459139,7307720,151419,23005,128414,-26526,42445,0,0,15919
2022,61,313254,鳥取県,若桜町,5,2,決算収支の状況,1,令和4年度,4020880,3717837,303043,29145,273898,49724,58000,40,0,107764
2022,61,313289,鳥取県,智頭町,5,2,決算収支の状況,1,令和4年度,6853984,6640856,213128,79510,133618,1636,171394,0,0,173030
2022,61,313297,鳥取県,八頭町,5,2,決算収支の状況,1,令和4年度,13034405,12031255,1003150,41556,961594,-20831,2510,0,0,-18321
2022,61,313645,鳥取県,三朝町,5,2,決算収支の状況,1,令和4年度,6684884,6559422,125462,17489,107973,55371,58752,0,0,114123
2022,61,313700,鳥取県,湯梨浜町,5,2,決算収支の状況,1,令和4年度,11005142,10622814,382328,59616,322712,15931,82,229141,0,245154
2022,61,313718,鳥取県,琴浦町,5,2,決算収支の状況,1,令和4年度,12744188,12029259,714929,116613,598316,141519,265968,132204,343000,196691
2022,61,313726,鳥取県,北栄町,5,2,決算収支の状況,1,令和4年度,11552111,11124173,427938,140537,287401,-90389,486769,0,0,396380
2022,61,313840,鳥取県,日吉津村,5,2,決算収支の状況,1,令和4年度,3435100,3324022,111078,13329,97749,-18391,3000,0,0,-15391
2022,61,313866,鳥取県,大山町,5,2,決算収支の状況,1,令和4年度,12436753,11727637,709116,209460,499656,49248,64858,0,0,114106
2022,61,313891,鳥取県,南部町,5,2,決算収支の状況,1,令和4年度,8009820,7714321,295499,33168,262331,-103339,601,62400,0,-40338
2022,61,313904,鳥取県,伯耆町,5,2,決算収支の状況,1,令和4年度,8466936,7884099,582837,91784,491053,169653,150,0,0,169803
2022,61,314013,鳥取県,日南町,5,2,決算収支の状況,1,令和4年度,7475042,7156686,318356,49819,268537,47256,91549,0,0,138805
2022,61,314021,鳥取県,日野町,5,2,決算収支の状況,1,令和4年度,4845965,4650517,195448,13543,181905,64022,16482,0,0,80504
2022,61,314030,鳥取県,江府町,5,2,決算収支の状況,1,令和4年度,4856846,4542698,314148,29395,284753,-155895,248,0,0,-155647
